Daily_Death_Rates,0,1350,1179,1030,900,786,687,600,524,458,400,349,305,266,233,203,178,155,135,118,103,90,79,69,60,52,46,40,35,30,26,23,20,17,15,13,11,10,9,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Recovery_Rates,3,124999,109206,95407,83353,72821,63620,55582,48559,42424,37064,32381,28289,24715,21592,18864,16481,14399,12579,10990,9602,8388,7329,6403,5594,4887,4270,3730,3259,2847,2487,2173,1899,1659,1449,1266,1107,967,845,738,645,563,492,430,376,328,287,251,219,192,167,146,128,112,98,85,75,65,57,50,44,38,34,29,26,22,20,17,15,13,12,10,9,8,7,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Healthy_Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Infected_Count,999997,873648,763263,666826,582573,508966,444659,388477,339394,296512,259048,226318,197724,172743,150918,131851,115192,100638,87924,76816,67111,58633,51225,44753,39099,34160,29844,26074,22780,19903,17390,15194,13275,11599,10135,8856,7738,6761,5907,5162,4511,3942,3445,3011,2631,2300,2010,1757,1536,1342,1174,1027,898,785,686,601,526,461,404,354,310,272,238,209,183,161,141,124,109,96,84,74,65,57,50,44,39,35,31,28,25,22,20,18,16,14,13,12,11,10,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Daily_Recovered_Count,3,123652,231679,326056,408509,480544,543477,598459,646494,688460,725124,757156,785140,809589,830948,849609,865912,880156,892600,903472,912971,921269,928519,934853,940387,945222,949446,953136,956360,959177,961638,963788,965667,967309,968743,969996,971092,972049,972885,973616,974255,974812,975299,975725,976097,976422,976706,976955,977172,977362,977528,977673,977800,977911,978008,978093,978168,978233,978290,978340,978384,978422,978456,978485,978511,978533,978553,978570,978585,978598,978610,978620,978629,978637,978644,978650,978655,978659,978663,978666,978669,978672,978674,978676,978678,978680,978681,978682,978683,978684,978685,978686,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687,978687
Daily_Dead_Count,0,1350,2529,3559,4459,5245,5932,6532,7056,7514,7914,8263,8568,8834,9067,9270,9448,9603,9738,9856,9959,10049,10128,10197,10257,10309,10355,10395,10430,10460,10486,10509,10529,10546,10561,10574,10585,10595,10604,10611,10617,10623,10628,10632,10636,10639,10642,10644,10646,10648,10649,10650,10651,10652,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653

Disease: Disease C
Parameters
Population_Size,1000000
Initial_Infected,27
Blob_Speed,53
Infection_Chance,0.24853908499195865
Recovery_Time,15
Death_Chance,0.029349873196671823
City_Size,1000000
Movement_Pattern,random

Results
Total_Infections,1000000
Total_Deaths,28448
Total_Recovered,943090
Peak_Infection_Rate,999999
Time_to_Peak,0
Duration_of_Outbreak,365
Final_Healthy_Count,0
Final_Infected_Count,14
Final_Recovered_Count,943090
Final_Dead_Count,28448
Maximum_Infected_Simultaneously,999999
Infection_Rate_Per_Day,2739.6520547945206
Death_Rate_Per_Day,77.93972602739726
Recovery_Rate_Per_Day,2661.7479452054795
Daily_Infection_Rates,999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Death_Rates,0,1956,1822,1697,1580,1472,1371,1277,1189,1107,1031,961,895,833,776,723,673,627,584,544,506,472,439,409,381,355,330,308,287,267,248,231,215,201,187,174,162,151,140,131,122,113,106,98,92,85,79,74,69,64,60,55,52,48,45,42,39,36,34,31,29,27,25,23,22,20,19,17,16,15,14,13,12,11,10,10,9,8,8,7,7,6,6,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Recovery_Rates,1,66666,62091,57830,53862,50166,46723,43517,40531,37749,35159,32746,30499,28406,26457,24642,22951,21376,19909,18543,17270,16085,14981,13953,12996,12104,11273,10500,9779,9108,8483,7901,7359,6854,6384,5946,5538,5158,4804,4474,4167,3881,3615,3367,3136,2921,2720,2534,2360,2198,2047,1907,1776,1654,1540,1435,1336,1245,1159,1080,1006,937,872,813,757,705,657,612,570,531,494,460,429,399,372,347,323,301,280,261,243,226,211,196,183,170,159,148,138,128,120,111,104,97,90,84,78,73,68,63,59,55,51,48,45,41,39,36,34,31,29,27,25,24,22,21,19,18,17,16,15,14,13,12,11,10,10,9,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Healthy_Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Infected_Count,999999,931377,867464,807937,752495,700857,652763,607969,566249,527393,491203,457496,426102,396863,369630,344265,320641,298638,278145,259058,241282,224725,209305,194943,181566,169107,157504,146696,136630,127255,118524,110392,102818,95763,89192,83072,77372,72063,67119,62514,58225,54231,50510,47045,43817,40811,38012,35404,32975,30713,28606,26644,24816,23114,21529,20052,18677,17396,16203,15092,14057,13093,12196,11360,10581,9856,9180,8551,7965,7419,6911,6438,5997,5587,5205,4848,4516,4207,3919,3651,3401,3169,2952,2751,2563,2389,2226,2074,1932,1801,1678,1564,1457,1358,1266,1180,1100,1025,956,892,832,776,724,675,629,587,547,510,476,445,416,389,364,340,318,297,278,260,243,227,212,198,185,173,162,152,142,133,125,117,110,103,97,91,85,80,75,70,66,62,58,55,52,49,46,43,41,39,37,35,33,31,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Daily_Recovered_Count,1,64711,124980,181113,233395,282089,327441,369681,409023,445665,479793,511578,541182,568755,594436,618355,640633,661382,680707,698706,715470,731083,745625,759169,771784,783533,794476,804668,814160,823001,831236,838906,846050,852703,858900,864672,870048,875055,879719,884062,888107,891875,895384,898653,901697,904533,907174,909634,911925,914059,916046,917898,919622,921228,922723,924116,925413,926622,927747,928796,929773,930683,931530,932320,933055,933740,934378,934973,935527,936043,936523,936970,937387,937775,938137,938474,938788,939081,939353,939607,939843,940063,940268,940459,940637,940803,940958,941102,941236,941361,941478,941586,941687,941782,941870,941952,942028,942099,942166,942228,942286,942340,942390,942437,942481,942521,942559,942594,942628,942659,942688,942715,942740,942764,942786,942807,942826,942844,942861,942877,942892,942906,942919,942931,942942,942952,942962,942971,942979,942987,942994,943001,943007,943013,943019,943024,943029,943034,943038,943042,943046,943049,943052,943055,943058,943061,943063,943065,943067,943069,943071,943073,943075,943076,943077,943078,943079,943080,943081,943082,943083,943084,943085,943086,943087,943088,943089,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090,943090
Daily_Dead_Count,0,1956,3778,5475,7055,8527,9898,11175,12364,13471,14502,15463,16358,17191,17967,18690,19363,19990,20574,21118,21624,22096,22535,22944,23325,23680,24010,24318,24605,24872,25120,25351,25566,25767,25954,26128,26290,26441,26581,26712,26834,26947,27053,27151,27243,27328,27407,27481,27550,27614,27674,27729,27781,27829,27874,27916,27955,27991,28025,28056,28085,28112,28137,28160,28182,28202,28221,28238,28254,28269,28283,28296,28308,28319,28329,28339,28348,28356,28364,28371,28378,28384,28390,28395,28400,28404,28408,28412,28416,28419,28422,28425,28428,28430,28432,28434,28436,28438,28439,28440,28441,28442,28443,28444,28445,28446,28447,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448,28448

Disease: Disease D
Parameters
Population_Size,1000000
Initial_Infected,47
Blob_Speed,88
Infection_Chance,0.0677180305411205
Recovery_Time,12
Death_Chance,0.06324624903021317
City_Size,1000000
Movement_Pattern,random

Results
Total_Infections,1000000
Total_Deaths,59431
Total_Recovered,881127
Peak_Infection_Rate,999997
Time_to_Peak,0
Duration_of_Outbreak,365
Final_Healthy_Count,0
Final_Infected_Count,11
Final_Recovered_Count,881127
Final_Dead_Count,59431
Maximum_Infected_Simultaneously,999997
Infection_Rate_Per_Day,2739.5972602739726
Death_Rate_Per_Day,162.82465753424657
Recovery_Rate_Per_Day,2576.8712328767124
Daily_Infection_Rates,999953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Death_Rates,0,5270,4803,4377,3990,3636,3314,3020,2752,2509,2286,2084,1899,1731,1577,1437,1310,1194,1088,992,904,824,751,684,623,568,518,472,430,392,357,325,297,270,246,224,204,186,170,155,141,128,117,107,97,88,81,73,67,61,55,50,46,42,38,35,32,29,26,24,22,20,18,16,15,13,12,11,10,9,8,8,7,6,6,5,5,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
